file_name,Emotion_1_label,Emotion_1_mean,Emotion_1_std,Emotion_2_label,Emotion_2_mean,Emotion_2_std,Emotion_3_label,Emotion_3_mean,Emotion_3_std,valence,arousal,dominance,user_id,timestamp
1729765754_1.wav,disgust,0.48672689852891143,0.27899989093276817,anger,0.19846973680787616,0.086620969947391,neutral,0.13533861839212477,0.09321835719204975,0.42547768,0.5587407,0.5849161,1,1729765754
1729765761_1.wav,disgust,0.37910443782806397,0.13364613888127075,anger,0.22998991078800626,0.07195539145963027,neutral,0.15827483400288556,0.10636659691733096,0.5020508,0.5820715,0.5611138,1,1729765761
1729765769_1.wav,anger,0.349097583382218,0.12535657216386292,disgust,0.2666284725842652,0.01280169753120608,sadness,0.1554019582492334,0.018358037060378418,0.5942588,0.5017532,0.5491299,1,1729765769
1729765791_2.wav,disgust,0.3463220362751572,0.09289666033018759,anger,0.2425520571955928,0.017951565886564175,sadness,0.166803800728586,0.018192536620051564,0.44500357,0.63967013,0.6441119,2,1729765791
1729765797_2.wav,disgust,0.49487687932120433,0.2189290278062724,anger,0.1516013973178687,0.02789238694652498,neutral,0.1269020696674232,0.08261352983444085,0.5570537,0.64097023,0.6283871,2,1729765797
1729765803_2.wav,anger,0.3657181801619353,0.1484446139879963,disgust,0.27281165643974586,0.00663193619945869,neutral,0.12724672111406646,0.08780319383719137,0.42150414,0.5727931,0.60543466,2,1729765803
1729765864_3.wav,disgust,0.3858504625603005,0.14870678784602714,sadness,0.190964924759335,0.0788007907749599,anger,0.17014853428359386,0.08486107385087757,0.55706435,0.7181986,0.71614116,3,1729765864
1729765870_3.wav,disgust,0.41699996330119943,0.16136859935464262,anger,0.1796827530640143,0.03041257390835434,sadness,0.16329700867335004,0.024383841412228435,0.46260515,0.5769166,0.5565916,3,1729765870
1729765883_3.wav,anger,0.37923590218579334,0.2006295566138437,disgust,0.23604099291342276,0.04730411801488979,neutral,0.14515911265103906,0.08651625106550413,0.60506856,0.52613276,0.5597883,3,1729765883
1729765916_4.wav,disgust,0.4095436663097805,0.19700249242675327,anger,0.18911718103620742,0.05965497016757908,sadness,0.1441842607436357,0.02312523194396448,0.6043698,0.6134633,0.6239879,4,1729765916
1729765922_4.wav,disgust,0.44137919699704203,0.22509410047132614,neutral,0.14592909360856368,0.0984199464897885,anger,0.1456248413854175,0.040691213899466665,0.4857674,0.5344636,0.55379426,4,1729765922
1729765933_4.wav,anger,0.34223870056646843,0.1685253652740652,disgust,0.2408165467447705,0.03542208519614429,neutral,0.1669020388137411,0.10451605203470742,0.41197038,0.45684558,0.5185498,4,1729765933
1729766026_6.wav,disgust,0.2686731818870262,0.006477813149227975,sadness,0.2622800791705096,0.15257328791076236,anger,0.18380115614997017,0.010999046907215112,0.50547236,0.5684742,0.57467234,6,1729766026
